	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_7090	Bacteria	Cyanobacteria	Cyanobacteriia	NA	NA	NA	NA
ASV_7091	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7092	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7093	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7094	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7095	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	NA
ASV_7096	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	Methylacidiphilaceae	NA	NA
ASV_7097	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7098	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7099	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7100	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7101	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7102	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7103	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7104	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7105	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7106	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7107	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7108	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
ASV_7109	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
ASV_7110	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7111	NA	NA	NA	NA	NA	NA	NA
ASV_7112	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_7113	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7114	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	NA
ASV_7115	NA	NA	NA	NA	NA	NA	NA
ASV_7116	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7117	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7118	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7119	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7120	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7121	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7122	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7123	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7124	NA	NA	NA	NA	NA	NA	NA
ASV_7125	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7126	NA	NA	NA	NA	NA	NA	NA
ASV_7127	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7128	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7129	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7130	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7131	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7132	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	NA	NA	NA
ASV_7133	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7134	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7135	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7136	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	NA
ASV_7137	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7138	Bacteria	Verrucomicrobiota	Verrucomicrobiae	S-BQ2-57 soil group	NA	NA	NA
ASV_7139	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7140	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7141	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7142	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7143	NA	NA	NA	NA	NA	NA	NA
ASV_7144	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7145	NA	NA	NA	NA	NA	NA	NA
ASV_7146	NA	NA	NA	NA	NA	NA	NA
ASV_7147	NA	NA	NA	NA	NA	NA	NA
ASV_7148	NA	NA	NA	NA	NA	NA	NA
ASV_7149	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7150	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7151	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_7152	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7153	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7154	NA	NA	NA	NA	NA	NA	NA
ASV_7155	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	NA	NA
ASV_7156	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7157	NA	NA	NA	NA	NA	NA	NA
ASV_7158	NA	NA	NA	NA	NA	NA	NA
ASV_7159	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	NA	NA	NA
ASV_7160	NA	NA	NA	NA	NA	NA	NA
ASV_7161	NA	NA	NA	NA	NA	NA	NA
ASV_7162	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7163	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7164	NA	NA	NA	NA	NA	NA	NA
ASV_7165	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7166	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Phreatobacter	NA
ASV_7167	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7168	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7169	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7170	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7171	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7172	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7173	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7174	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7175	NA	NA	NA	NA	NA	NA	NA
ASV_7176	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7177	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7178	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7179	NA	NA	NA	NA	NA	NA	NA
ASV_7180	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
ASV_7181	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7182	NA	NA	NA	NA	NA	NA	NA
ASV_7183	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7184	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
ASV_7185	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	NA	NA
ASV_7186	Bacteria	Latescibacterota	NA	NA	NA	NA	NA
ASV_7187	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Fimbriiglobus	NA
ASV_7188	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7189	NA	NA	NA	NA	NA	NA	NA
ASV_7190	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	NA
ASV_7191	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	NA	NA
ASV_7192	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	NA
ASV_7193	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA	NA
ASV_7194	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	NA
ASV_7195	NA	NA	NA	NA	NA	NA	NA
ASV_7196	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
ASV_7197	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae	Desulfobulbus	NA
ASV_7198	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	NA
ASV_7199	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	NA
ASV_7200	Bacteria	Cyanobacteria	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	NA	NA
ASV_7201	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	37-13	NA	NA
ASV_7202	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	Crenothrix	NA
ASV_7203	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	NA	NA
ASV_7204	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7205	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA
ASV_7206	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7207	NA	NA	NA	NA	NA	NA	NA
ASV_7208	NA	NA	NA	NA	NA	NA	NA
ASV_7209	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	NA
ASV_7210	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	NA	NA	NA
ASV_7211	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	NA	NA
ASV_7212	NA	NA	NA	NA	NA	NA	NA
ASV_7213	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_7214	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	NA
ASV_7215	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Salinispira	NA
ASV_7216	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Fibrella	NA
ASV_7217	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodovastum	NA
ASV_7218	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	NA
ASV_7219	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
ASV_7220	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7221	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_7222	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	NA
ASV_7223	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	NA	NA
ASV_7224	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Peribacteria	NA	NA	NA
ASV_7225	NA	NA	NA	NA	NA	NA	NA
ASV_7226	NA	NA	NA	NA	NA	NA	NA
ASV_7227	NA	NA	NA	NA	NA	NA	NA
ASV_7228	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_7229	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	NA
ASV_7230	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	SH3-11	NA
ASV_7231	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	NA
ASV_7232	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	NA	NA	NA
ASV_7233	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
ASV_7234	Bacteria	Planctomycetota	vadinHA49	NA	NA	NA	NA
ASV_7235	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus	NA
ASV_7236	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	NA
ASV_7237	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	NA
ASV_7238	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	NA	NA
ASV_7239	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	NA	NA
ASV_7240	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	NA
ASV_7241	Bacteria	Elusimicrobiota	Lineage IIb	NA	NA	NA	NA
ASV_7242	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	NA
ASV_7243	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	NA	NA
ASV_7244	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
ASV_7245	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
ASV_7246	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
ASV_7247	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	NA
ASV_7248	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7249	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_7250	Bacteria	Sumerlaeota	Sumerlaeia	Sumerlaeales	Sumerlaeaceae	Sumerlaea	NA
ASV_7251	Bacteria	Cyanobacteria	Vampirivibrionia	Vampirovibrionales	NA	NA	NA
ASV_7252	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7253	Bacteria	Verrucomicrobiota	Verrucomicrobiae	S-BQ2-57 soil group	NA	NA	NA
ASV_7254	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_7255	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	NA
ASV_7256	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
ASV_7257	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_7258	Bacteria	Planctomycetota	vadinHA49	NA	NA	NA	NA
ASV_7259	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	NA
ASV_7260	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	NA	NA
ASV_7261	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	NA	NA
ASV_7262	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
ASV_7263	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7264	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7265	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7266	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	NA	NA
ASV_7267	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	NA
ASV_7268	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Candidatus Ovatusbacter	NA
ASV_7269	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	NA
ASV_7270	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	NA
ASV_7271	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	NA	NA
ASV_7272	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	NA	NA
ASV_7273	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Fokiniaceae	NA	NA
ASV_7274	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
ASV_7275	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	NA
ASV_7276	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
ASV_7277	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
ASV_7278	Bacteria	Cyanobacteria	Cyanobacteriia	Leptolyngbyales	Leptolyngbyaceae	Chamaesiphon PCC-7430	NA
ASV_7279	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
ASV_7280	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Aurantisolimonas	NA
ASV_7281	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA	NA
ASV_7282	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7283	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	NA	NA
ASV_7284	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	NA	NA
ASV_7285	Bacteria	Cyanobacteria	NA	NA	NA	NA	NA
ASV_7286	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_7287	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7288	Bacteria	Myxococcota	Polyangia	Blfdi19	NA	NA	NA
ASV_7289	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	NA	NA
ASV_7290	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA	NA
ASV_7291	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA	NA
ASV_7292	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	NA
ASV_7293	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7294	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
ASV_7295	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	NA	NA
ASV_7296	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	NA
ASV_7297	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	NA
ASV_7298	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7299	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA	NA
ASV_7300	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	NA	NA
ASV_7301	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_7302	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	NA	NA
ASV_7303	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	NA	NA
ASV_7304	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	ZOR0006	NA
ASV_7305	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7306	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
ASV_7307	NA	NA	NA	NA	NA	NA	NA
ASV_7308	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	NA
ASV_7309	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	NA	NA
ASV_7310	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	NA	NA
ASV_7311	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	NA	NA	NA
ASV_7312	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA
ASV_7313	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
ASV_7314	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_7315	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7316	Bacteria	Myxococcota	Polyangia	mle1-27	NA	NA	NA
ASV_7317	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7318	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Microcystaceae	SU2 symbiont group	NA
ASV_7319	Bacteria	Patescibacteria	ABY1	NA	NA	NA	NA
ASV_7320	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7321	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	NA	NA
ASV_7322	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
ASV_7323	Bacteria	TA06	NA	NA	NA	NA	NA
ASV_7324	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7325	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7326	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	NA	NA
ASV_7327	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7328	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7329	NA	NA	NA	NA	NA	NA	NA
ASV_7330	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7331	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7332	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7333	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7334	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_7335	NA	NA	NA	NA	NA	NA	NA
ASV_7336	NA	NA	NA	NA	NA	NA	NA
ASV_7337	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7338	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7339	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7340	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7341	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7342	NA	NA	NA	NA	NA	NA	NA
ASV_7343	NA	NA	NA	NA	NA	NA	NA
ASV_7344	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7345	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7346	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Holosporaceae	NA	NA
ASV_7347	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7348	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7349	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7350	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7351	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7352	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7353	NA	NA	NA	NA	NA	NA	NA
ASV_7354	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7355	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7356	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7357	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7358	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7359	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7360	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7361	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_7362	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_7363	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7364	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7365	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7366	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7367	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7368	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7369	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_7370	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_7371	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7372	NA	NA	NA	NA	NA	NA	NA
ASV_7373	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA	NA
ASV_7374	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7375	NA	NA	NA	NA	NA	NA	NA
ASV_7376	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7377	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7378	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7379	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7380	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7381	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7382	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7383	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7384	NA	NA	NA	NA	NA	NA	NA
ASV_7385	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7386	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7387	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7388	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7389	NA	NA	NA	NA	NA	NA	NA
ASV_7390	NA	NA	NA	NA	NA	NA	NA
ASV_7391	NA	NA	NA	NA	NA	NA	NA
ASV_7392	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7393	NA	NA	NA	NA	NA	NA	NA
ASV_7394	Archaea	Crenarchaeota	Bathyarchaeia	NA	NA	NA	NA
ASV_7395	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7396	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	NA
ASV_7397	Bacteria	Planctomycetota	vadinHA49	NA	NA	NA	NA
ASV_7398	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7399	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7400	NA	NA	NA	NA	NA	NA	NA
ASV_7401	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7402	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7403	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	tenax
ASV_7404	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7405	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7406	NA	NA	NA	NA	NA	NA	NA
ASV_7407	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7408	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7409	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7410	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7411	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7412	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7413	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7414	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7415	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7416	NA	NA	NA	NA	NA	NA	NA
ASV_7417	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7418	NA	NA	NA	NA	NA	NA	NA
ASV_7419	NA	NA	NA	NA	NA	NA	NA
ASV_7420	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7421	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	NA	NA	NA
ASV_7422	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7423	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_7424	Bacteria	NA	NA	NA	NA	NA	NA
ASV_7425	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
